id,x,y,deg,group
131_33,s0.7918280372069475,s2.0959498366779337,s248.39834363655973,131
131_34,s0.7915490497755195,s3.1795979687906097,s248.42765937823515,131
131_35,s5.148778562940674,s0.9670911171040054,s68.58619324932658,131
131_36,s4.2314989413172395,s1.0288649338801232,s247.912837299363,131
131_37,s5.158490234612616,s4.229624354379724,s68.34975543477083,131
131_38,s3.0911939498421237,s1.5619080938208962,s247.69201577856688,131
131_39,s4.248918498390318,s5.372883851113653,s248.22898941143603,131
131_40,s5.158972104777285,s3.688767776925838,s68.31623509833628,131
131_41,s3.096447985541949,s2.6565357980607485,s248.46286612595918,131
131_42,s0.756651273304662,s0.4090503244011996,s249.31648227193045,131
131_43,s3.0946730149518356,s4.282298470546759,s248.3265147840077,131
131_44,s1.9439932945045286,s4.819333145845318,s248.20296754638252,131
131_45,s4.247737001992469,s2.122425712583377,s248.2078001723554,131
131_46,s1.9419605282448105,s4.27521231451294,s248.31805854218965,131
131_47,s0.2777505460643991,s4.7377826265636305,s26.618862677880372,131
131_48,s4.218042715898175,s0.4642897804584973,s245.24306002051105,131
131_49,s0.7858332278244408,s4.804771938484588,s249.1274446816872,131
131_50,s6.311312937925703,s4.236087348508684,s68.37065905319014,131
131_51,s0.7830961719105208,s5.889046605210303,s249.72911107149798,131
131_52,s5.4033995280026454,s3.2143058549814265,s248.75519480893695,131
131_53,s2.856239560999408,s5.846480395781471,s67.88638103434982,131
131_54,s1.7029575782181325,s2.58069673157436,s68.42715101090539,131
131_55,s4.0079705490288235,s2.5993821423890666,s68.48497799138306,131
131_56,s6.309744792604244,s6.4582254242097,s67.99513755099747,131
131_57,s1.9413020630419184,s5.361666531613816,s248.37974304029842,131
131_58,s3.0964400418249114,s2.112596463653251,s248.28582126972978,131
131_59,s5.158409640820632,s4.77085635329747,s68.24465564732071,131
131_60,s2.8525787602112396,s4.217031241660418,s68.31480992515708,131
131_61,s4.250018645269406,s2.665415120564317,s248.24649199332703,131
131_62,s1.7011841851995377,s3.6652422485101694,s68.7155521267901,131
131_63,s4.247028284372656,s4.289156263833719,s248.35396826283113,131
131_64,s5.399970414967774,s4.83630818979087,s248.31181385775267,131
131_65,s3.095448842454812,s5.366622311692144,s248.38011790227176,131
131_66,s5.159817403580267,s3.1480574630929907,s68.40127011535009,131
131_67,s6.280116540777547,s0.40669273520159244,s65.6429959420214,131
131_68,s4.24072523982418,s1.573246460882803,s247.55031939392802,131
131_69,s0.5353677478623337,s6.390068321003706,s62.98424338498717,131
131_70,s4.007122019068971,s5.307315853546357,s68.37824077499926,131
131_71,s0.28421530180544397,s5.818037941406923,s28.112031579091422,131
131_72,s1.6998174466921308,s4.209045042728786,s68.1899638649424,131
131_73,s2.853799138429922,s3.6752300143297685,s68.3991965605639,131
131_74,s5.41576131001047,s6.465213600270994,s248.60562031511677,131
131_75,s3.0950267393869826,s3.741047735240189,s248.38650309999286,131
131_76,s1.711696372514282,s6.400172753404727,s65.65337903508134,131
131_77,s0.1512110953602339,s1.0065108184172076,s22.020052464770004,131
131_78,s0.5490277049867858,s3.1141932316553333,s68.04999872042578,131
131_79,s2.853900016224571,s5.30058324775079,s68.38609706822001,131
131_80,s0.5469159096334134,s1.4903504425744747,s67.64810564671961,131
131_81,s4.250172027966393,s5.915308345753197,s248.20227293853281,131
131_82,s5.39994697861373,s2.1287671186493093,s248.20804654310382,131
131_83,s2.8543889119245396,s3.1328862528484556,s68.44915111450302,131
131_84,s4.018365907208134,s6.403221904458726,s67.0408496103106,131
131_85,s5.4004694071252235,s3.7541926835291552,s248.29791784372776,131
131_86,s1.6543294134889528,s0.4006960185369249,s69.24245717304154,131
131_87,s5.402694386080751,s2.67171409470577,s248.0275833239873,131
131_88,s1.9633718021639648,s6.459207209707812,s247.26504547877767,131
131_89,s0.5467101935245556,s4.203633820903361,s67.61291376207265,131
131_90,s6.310924191059261,s2.0677390249223624,s68.20847058569052,131
131_91,s1.943487969760062,s3.1891481176555914,s248.43889483198927,131
131_92,s4.007497954590323,s5.849898274855124,s67.94459050631622,131
131_93,s1.702312306433836,s3.123145592616228,s68.43299777388478,131
131_94,s5.401217131830173,s5.378068362756432,s248.17456061405926,131
131_95,s4.248173729908363,s3.207127286960249,s248.39696720242046,131
131_96,s3.0708977912443274,s1.013957376864333,s248.20931624373668,131
131_97,s0.5498250673584527,s2.030410396219991,s68.17842098131234,131
131_98,s5.3922783978768525,s1.0395705971714104,s248.64875368229832,131
131_99,s1.7011369669771557,s4.752730341639067,s68.77389945881913,131
131_100,s6.304897142658272,s1.5262465853685496,s68.44837831809008,131
131_101,s6.311316778659486,s5.865395904383715,s68.18907282820112,131
131_102,s3.963723956710195,s0.39887091036617417,s66.71581268063318,131
131_103,s4.006844248647194,s3.14134122882976,s68.3588163847437,131
131_104,s2.8549174154353443,s2.047006601662209,s68.33327694545113,131
131_105,s0.7434050709685324,s0.9926455204934304,s248.63083022154626,131
131_106,s1.660978212094496,s0.9388648612207863,s67.56415033221833,131
131_107,s2.8539569523985966,s4.760524032076538,s68.20289934833147,131
131_108,s5.1579263384802605,s2.063401020108504,s68.21284350908616,131
131_109,s6.308375453007394,s0.983960172917988,s68.95946597944857,131
131_110,s4.2627408949860985,s6.464308092229214,s247.47150609818084,131
131_111,s1.9473275193528947,s5.908623863179213,s247.88358474146298,131
131_112,s5.128538880590761,s0.39456002237700866,s66.34140111445481,131
131_113,s1.6984082659214739,s5.296174424760081,s68.01605570038555,131
131_114,s6.311319756887019,s3.6950100769935723,s68.29789570839318,131
131_115,s5.3998526561038025,s4.2953487731677615,s248.37048837462373,131
131_116,s5.170880536521408,s6.399955075268226,s67.56936838312987,131
131_117,s1.7039281527702188,s5.843144608739608,s68.52314296783345,131
131_118,s1.9443885151385463,s2.1038511974160654,s248.36743473901686,131
131_119,s3.9961095357039547,s1.506565704899663,s67.71914392957768,131
131_120,s2.8483225398771537,s1.4985397461797645,s67.80516020263457,131
131_121,s0.16904602736107469,s3.661704854372799,s23.659746959033328,131
131_122,s0.7890286932109991,s5.35391109772628,s247.89716673826229,131
131_123,s4.005635544985726,s4.223564055103803,s68.31971031157707,131
131_124,s4.005917672045561,s2.0566231819181415,s68.27508155099065,131
131_125,s1.9044843498842057,s0.4690990174914525,s247.03267515425614,131
131_126,s0.7920181091701701,s2.6375511409864276,s248.40246287813648,131
131_127,s5.160400951018887,s2.60656330915842,s68.24955388351395,131
131_128,s6.311318178005925,s4.776232563499902,s68.31141010069177,131
131_129,s4.006384330958377,s3.6823195705807175,s68.38631810145785,131
131_130,s0.42654655026049154,s0.34928614789064627,s50.53842251316337,131
132_0,s3.268875617553323,s3.6699251008409726,s248.26454870687587,132
132_1,s2.11605476292923,s3.1180186494335387,s248.47212442221996,132
132_2,s0.716959252482638,s4.1362570808123635,s67.11350390838254,132
132_3,s5.574530084351546,s3.6821875651893516,s248.1706900258199,132
132_4,s0.9579395563236429,s5.282303550275689,s247.72132906182844,132
132_5,s1.8706219215144544,s5.22448321680106,s68.31362094619521,132
132_6,s1.875538330951713,s1.9630947657538658,s68.44063835176723,132
132_7,s1.8683496780367412,s1.4131878590665161,s67.66789192701685,132
132_8,s4.179171491988115,s4.694573925092138,s68.28789395667934,132
132_9,s2.112288111953227,s1.4803340696452896,s247.72733768852788,132
132_10,s1.8729803495761317,s6.332836869384033,s67.12453801929416,132
132_11,s4.423199046871094,s5.843992221734629,s248.08919859225477,132
132_12,s1.8363029761652687,s0.8627470028615782,s67.89272726995216,132
132_13,s6.482053673506144,s0.9026381320940607,s68.35047876660599,132
132_14,s6.485170203995664,s5.788837996876138,s68.17450695920343,132
132_15,s2.1166320913535515,s4.746664040176295,s248.29170812201926,132
132_16,s5.323648702750377,s0.8902185751200178,s68.24796137826047,132
132_17,s4.1795237465394965,s4.152257553896179,s68.36783884555166,132
132_18,s4.134220294967451,s0.3199227186135283,s65.53435772978617,132
132_19,s4.1883490887183905,s6.326681451777002,s66.93772786831516,132
132_20,s1.8721366006981053,s4.13662817840165,s68.04523948178019,132
132_21,s5.572807936747303,s1.5117499325432633,s248.07111527174598,132
132_22,s3.028681612587853,s5.773960899064632,s68.20540336400722,132
132_23,s5.332070289200474,s5.240975532464998,s68.25185331968021,132
132_24,s4.420937834409683,s5.301295405632936,s248.26552791590083,132
132_25,s4.17922701382167,s2.5280156132233444,s68.28142845004913,132
132_26,s2.1160598165023323,s3.6615594226605253,s248.41494407863468,132
132_27,s3.0262511017260874,s4.14593926509011,s68.3479150832062,132
132_28,s4.1684794135563505,s1.4324460624080981,s67.72259318925023,132
132_29,s5.331592299801203,s3.617330407020681,s68.29978060998121,132
132_30,s0.9611987714047614,s1.4736294051089356,s247.48835262815385,132
132_31,s4.42075602654921,s4.7600297493890995,s248.33990577243696,132
132_32,s6.485195733283684,s3.079385489825499,s68.1811242531852,132
132_33,s5.57608615999615,s5.846112632572321,s248.1763574245318,132
132_34,s3.2690296463563064,s2.5857509949552617,s248.27746416018783,132
132_35,s0.6250460744879331,s0.2895904882993845,s53.05451096801488,132
132_36,s6.474748364570549,s0.33217123146826655,s65.84831020146021,132
132_37,s5.326969543258535,s1.442639539354895,s68.26102551317581,132
132_38,s5.3324536818215105,s3.075371922240476,s68.34705485622476,132
132_39,s3.2683400825800764,s2.0408642083465374,s248.1800368637788,132
132_40,s2.990200296344289,s0.32132742614398646,s67.34918835082135,132
132_41,s5.332124618481151,s4.159361625351344,s68.35570779921215,132
132_42,s0.35463368784213756,s4.614388731697691,s18.20173276970428,132
132_43,s4.1793479817567984,s5.235705257575715,s68.3391445063412,132
132_44,s5.571680082857872,s2.0562844630201007,s248.48475678896978,132
132_45,s3.268001612238941,s5.295264588563496,s248.33631452730003,132
132_46,s5.3290453371152955,s1.9906310726880727,s68.15182090322094,132
132_47,s0.9616376878511348,s4.198895038770852,s247.93623131288487,132
132_48,s5.574250611130337,s4.224822073793191,s248.16346286099483,132
132_49,s6.484942390943552,s3.621844518952504,s68.16843710353726,132
132_50,s4.382644147453474,s0.37224535055240127,s245.2828141384049,132
132_51,s5.346006855572546,s6.324877814395281,s67.53442518338238,132
132_52,s1.874832669356389,s3.0517950008110035,s68.50154834393925,132
132_53,s0.6961547036945712,s6.318095559500662,s61.96520529729543,132
132_54,s4.41452236887557,s1.5002496858486667,s248.21616459246195,132
132_55,s4.421120380330958,s4.217810940409915,s248.35082346141996,132
132_56,s4.4210260790324885,s3.1348171386392827,s248.3526116813049,132
132_57,s3.0394447780955973,s6.330164752363724,s67.2219977226872,132
132_58,s5.573558283157455,s5.306135695310106,s248.21305236299293,132
132_59,s5.28376257358643,s0.32856549995458906,s66.15096584836226,132
132_60,s0.9636167003029362,s6.3772695321533615,s248.33650301695903,132
132_61,s0.9570936580689507,s3.6423654375899432,s249.465179306398,132
132_62,s4.420926590789451,s3.6760128694385727,s248.29608260368389,132
132_63,s5.573982712531516,s4.765858516433299,s248.179116620859,132
132_64,s4.166529756441514,s0.8798084228570109,s68.4405732692062,132
132_65,s3.0268351799669397,s4.68890564726442,s68.29046700460026,132
132_66,s5.332129491818378,s4.700444085007459,s68.33824209252725,132
132_67,s2.1163819836844295,s2.573838296860615,s248.53231477432482,132
132_68,s6.483834261727518,s1.9977855688907071,s68.49609314630129,132
132_69,s3.2708124889605474,s5.838805987623845,s248.01510264751676,132
132_70,s0.7225938239408485,s3.0392781979255186,s68.15780992916916,132
132_71,s5.331904719652916,s2.5340889472403023,s68.27418798388226,132
132_72,s1.87455148998688,s3.5954670503134465,s68.50207303516629,132
132_73,s1.875114584822037,s2.5074192271747706,s68.51106207392229,132
132_74,s0.9559354484031749,s5.817274980720673,s249.60057630474228,132
132_75,s0.3253080252125682,s0.8933137335228265,s20.094706062666944,132
132_76,s3.2619309664727743,s1.4905716872749901,s247.6817760047221,132
132_77,s6.485195390493527,s4.1629659829679335,s68.16123672327876,132
132_78,s5.3341927230144,s5.780903954408318,s68.09978569411419,132
132_79,s1.8737889840239135,s4.679570812856423,s68.91120161053425,132
132_80,s6.484391762858499,s2.537104160224169,s68.07941755680213,132
132_81,s5.574305181832136,s3.1407851410999186,s248.18190187907987,132
132_82,s2.0865485116610114,s0.9294228818686991,s248.45068818760694,132
132_83,s1.8327099258340502,s0.3247332214875156,s69.20740886843316,132
132_84,s4.179499046929248,s3.610661813349078,s68.2641501039792,132
132_85,s0.9200338064411282,s0.9136782597959034,s249.00631297160328,132
132_86,s4.17970438782456,s3.0691723681709586,s68.36319461588721,132
132_87,s2.080999921540627,s0.3914367965535544,s247.17355872267433,132
132_88,s0.9651827735720502,s2.0184617955626885,s248.43785520859876,132
132_89,s6.483629369050146,s1.4541254612893337,s68.07296727828202,132
132_90,s3.0178253052475172,s1.4239432430756427,s67.74314856745525,132
132_91,s0.9648087763824656,s2.5613950917381647,s248.51001163787453,132
132_92,s3.0270270770607386,s2.5198322913003737,s68.49700458100426,132
132_93,s3.025926429765285,s5.2294109894880645,s68.24721575808132,132
132_94,s0.7221263209287668,s2.495745624766444,s68.07079672943519,132
132_95,s4.419698712749367,s2.0486370900282345,s248.13399366132592,132
132_96,s2.115527622376715,s4.203876304631459,s248.34269996102273,132
132_97,s6.485193143192557,s5.243567882586507,s68.21305236299145,132
132_98,s5.574012105310786,s2.5991541390402038,s248.0726612436398,132
132_99,s3.2846588025868266,s6.391880636063107,s246.94144632266182,132
132_100,s2.117122768340766,s5.836275291611566,s248.19860910735395,132
132_101,s3.2680414944248577,s4.211442809100266,s248.34935028400253,132
132_102,s5.569188511826028,s0.9637723870692629,s248.1701170168377,132
132_103,s5.590995256518628,s6.390849745822573,s248.37868898523232,132
132_104,s3.026319602386215,s1.975259160415149,s68.38500601948624,132
132_105,s0.9589389838430481,s4.734508817768551,s249.00166293095697,132
132_106,s2.997851247220147,s0.8735871169100475,s68.21047195170024,132
132_107,s3.027155766983171,s3.604211314267921,s68.41727574535923,132
132_108,s0.9649490158586328,s3.105044211183948,s248.50118611338291,132
132_109,s4.438229099115148,s6.389306385583089,s247.59491709925635,132
132_110,s0.9258451980118476,s0.3320550465556109,s248.18245798815735,132
132_111,s3.0265112279432733,s3.0629214511827847,s68.4717834256436,132
132_112,s2.1170638536800483,s2.0289510398723234,s248.38943078490377,132
132_113,s0.7076508703950058,s5.223036894535955,s65.4160813503023,132
132_114,s4.177593367898303,s1.9838120080773325,s68.19380645800015,132
132_115,s3.2392963335265,s0.3801990092985612,s245.51765110952908,132
132_116,s0.7188038568445145,s1.411554201253866,s67.44894814537486,132
132_117,s4.180767917731412,s5.777616726121506,s68.05124492047923,132
132_118,s0.7230015508947157,s1.952700659131585,s68.21252610587976,132
132_119,s3.2679744607790324,s3.1289291684754366,s248.37224876467178,132
132_120,s0.3128876302455862,s5.755422480351068,s20.642943169542487,132
132_121,s5.537544649612748,s0.3977709271818024,s246.76558910431083,132
132_122,s4.412582434277306,s0.9500129549894969,s248.23933721187825,132
132_123,s3.2681644562756187,s4.754279441080254,s248.28768513676584,132
132_124,s6.478930437749901,s6.391235984430249,s68.0937355631255,132
132_125,s3.2508021388529142,s0.9419844882455508,s248.60336698990193,132
132_126,s2.130323557923762,s6.3870209156776205,s246.9776754897149,132
132_127,s1.8748163133855933,s5.770368793039807,s68.50624854292766,132
132_128,s4.421250211959318,s2.5932371928917863,s248.27248479605794,132
132_129,s0.3598660778392749,s3.530698616937531,s22.06565174924691,132
132_130,s2.1141061068904667,s5.289662819064644,s248.31847890916777,132
132_131,s6.485195870110483,s4.703649326714325,s68.17913557513998,132
133_0,s5.7021325047119635,s6.374444600669144,s59.69136523136524,133
133_1,s6.5700469496205285,s2.8984125451593687,s70.23957202596102,133
133_2,s0.21947343035028485,s4.165988217355466,s248.17414490661236,133
133_3,s5.753939197531018,s4.0953065233983,s68.14189884852738,133
133_4,s2.283031091450679,s0.33094692039106977,s68.20956364687129,133
133_5,s4.836846155976558,s5.24428737243172,s248.16581171413384,133
133_6,s6.5816855501120095,s5.553727205646133,s70.01019606380737,133
133_7,s6.404393810542122,s3.9207968110080365,s43.26552767721029,133
133_8,s6.020731435920834,s2.584610308123625,s247.8805728730904,133
